Bosque,Year,Planta,X,Y,Periodo,Flores,prob_consp_step
3,2021,Bellis_perennis,1,2,2,4,0.4601653360825637
3,2021,Lotus_corniculatus,1,2,2,4,0.44663772069468577
3,2021,Lathyrus_linifolius,2,2,2,2,0.6551377795462394
3,2021,Pedicularis_sylvatica,3,2,2,5,0.34112006270046835
3,2021,Ranunculus_repens,4,2,2,2,0.9289921389411422
3,2021,Ranunculus_repens,4,2,2,3,0.9289921389411422
3,2021,Bellis_perennis,4,2,2,9,0.5592132648169134
3,2021,Potentilla_erecta,4,2,2,2,0.7403864905618143
3,2021,Lotus_corniculatus,5,2,2,3,0.5839894198125838
3,2021,Potentilla_montana,5,2,2,2,0.7579812360392514
3,2021,Bellis_perennis,5,2,2,2,0.5279656683869233
3,2021,Bellis_perennis,6,2,2,9,0.41331342987927755
3,2021,Lathyrus_linifolius,6,2,2,1,0.8267081251871793
3,2021,Potentilla_montana,6,2,2,2,0.6607063743519821
3,2021,Bellis_perennis,7,2,2,1,0.30760236937571345
3,2021,Bellis_perennis,8,2,2,2,0.3163247535660964
3,2021,Ranunculus_repens,13,2,2,1,0.6683050602474983
3,2021,Ranunculus_repens,15,2,2,2,0.8468686544063294
3,2021,Potentilla_erecta,15,2,2,2,0.6297525386811376
3,2021,Potentilla_erecta,19,2,2,2,0.8970626582976374
3,2021,Lathyrus_linifolius,20,2,2,2,0.9919344173816448
3,2021,Genista_sp,21,2,2,26,0.8822435153456817
3,2021,Potentilla_erecta,21,2,2,1,0.8862271360871482
3,2021,Lotus_corniculatus,22,2,2,4,0.8182305791544716
3,2021,Genista_sp,22,2,2,64,0.9835591881452954
3,2021,Potentilla_erecta,22,2,2,2,0.9292459617283191
3,2021,Potentilla_erecta,23,2,2,3,0.7716004025464306
3,2021,Potentilla_erecta,23,18,2,3,0.791627315529313
3,2021,Genista_sp,23,18,2,8,0.2677286283147464
3,2021,Potentilla_erecta,22,18,2,2,0.7893506633045653
3,2021,Potentilla_erecta,21,18,2,3,0.7155926670336636
3,2021,Lotus_corniculatus,21,18,2,2,0.6302469102594037
3,2021,Potentilla_erecta,20,18,2,1,0.7047523358997404
3,2021,Potentilla_erecta,19,18,2,1,0.583668732527214
3,2021,Pilosella_officinarum,18,18,2,1,0.4560233303359528
3,2021,Polygala_vulgaris,18,18,2,6,0.5656239185452884
3,2021,Polygala_vulgaris,17,18,2,5,0.4971785911208808
3,2021,Potentilla_erecta,14,18,2,1,0.7324296914687637
3,2021,Lotus_corniculatus,14,18,2,2,0.7083418482858262
3,2021,Ranunculus_repens,12,18,2,3,0.5772993164960656
3,2021,Ranunculus_repens,11,18,2,1,0.5160648096972554
3,2021,Potentilla_erecta,9,18,2,2,0.5424074052273754
3,2021,Polygala_vulgaris,9,18,2,3,0.5229676202525927
3,2021,Ranunculus_repens,7,18,2,2,0.5483609372505603
3,2021,Potentilla_erecta,6,18,2,1,0.7949322336438117
3,2021,Lotus_corniculatus,3,18,2,2,0.775126549576615
3,2021,Ranunculus_repens,2,18,2,3,0.6685791742875429
3,2021,Potentilla_erecta,2,18,2,2,0.717073735013149
3,2021,Potentilla_erecta,1,18,2,5,0.6746903908020621
3,2021,Potentilla_erecta,0,18,2,1,0.7189922824688276
3,2021,Potentilla_erecta,0,16,2,1,0.6493981138870566
3,2021,Lotus_corniculatus,1,16,2,1,0.4446542574292262
3,2021,Potentilla_erecta,4,16,2,1,0.5206345917381698
3,2021,Lathyrus_linifolius,5,16,2,2,0.5664193404519017
3,2021,Potentilla_erecta,7,16,2,1,0.7003950791749023
3,2021,Potentilla_erecta,8,16,2,3,0.75875500248512
3,2021,Potentilla_erecta,9,16,2,6,0.6805013530699813
3,2021,Potentilla_erecta,10,16,2,2,0.750535070204973
3,2021,Ranunculus_repens,11,16,2,1,0.51076608696917
3,2021,Lathyrus_linifolius,12,16,2,1,0.6277727194948948
3,2021,Potentilla_erecta,12,16,2,2,0.7686800392703854
3,2021,Potentilla_erecta,13,16,2,2,0.7061647653523693
3,2021,Polygala_vulgaris,13,16,2,3,0.5026881286100734
3,2021,Potentilla_erecta,14,16,2,1,0.6038606103838203
3,2021,Genista_sp,15,16,2,30,0.5183248908820998
3,2021,Polygala_vulgaris,15,16,2,7,0.8824720816995099
3,2021,Ranunculus_repens,17,16,2,1,0.7275618410804833
3,2021,Potentilla_erecta,17,16,2,1,0.6603096127590707
3,2021,Polygala_vulgaris,17,16,2,5,0.5682361728224725
3,2021,Potentilla_erecta,18,16,2,1,0.5258068177367937
3,2021,Potentilla_erecta,19,16,2,1,0.6618420604308357
3,2021,Potentilla_erecta,20,16,2,6,0.7884395031077542
3,2021,Potentilla_montana,20,16,2,1,0.6369119239965795
3,2021,Ranunculus_repens,20,16,2,1,0.8233771995467836
3,2021,Polygala_vulgaris,20,16,2,3,0.6750919411639612
3,2021,Potentilla_erecta,21,16,2,2,0.8383401957174489
3,2021,Polygala_vulgaris,21,16,2,17,0.7761985385426371
3,2021,Potentilla_erecta,22,16,2,4,0.7592278144041746
3,2021,Potentilla_erecta,23,16,2,1,0.7985118322171763
3,2021,Potentilla_erecta,24,16,2,2,0.5670963864920111
3,2021,Potentilla_erecta,24,14,2,5,0.5710644117753403
3,2021,Potentilla_erecta,23,14,2,3,0.6459017110832338
3,2021,Ranunculus_repens,23,14,2,1,0.6734427021805179
3,2021,Potentilla_erecta,22,14,2,1,0.5453858027219081
3,2021,Potentilla_erecta,21,14,2,2,0.5375820147404105
3,2021,Potentilla_erecta,20,14,2,6,0.664739081397723
3,2021,Polygala_vulgaris,20,14,2,7,0.677244419211242
3,2021,Lathyrus_linifolius,19,14,2,1,0.687486330910661
3,2021,Potentilla_erecta,19,14,2,2,0.5985660359209274
3,2021,Potentilla_montana,19,14,2,1,0.46095855436359884
3,2021,Potentilla_erecta,18,14,2,1,0.512227746603745
3,2021,Pilosella_officinarum,17,14,2,1,0.40637427984317065
3,2021,Potentilla_erecta,17,14,2,1,0.5297847715814928
3,2021,Hippocrepis_comosa,17,14,2,3,0.2108614607848246
3,2021,Pilosella_officinarum,16,14,2,2,0.5213825889347972
3,2021,Potentilla_erecta,16,14,2,3,0.6434227820034476
3,2021,Polygala_vulgaris,16,14,2,5,0.6252337521861255
3,2021,Pilosella_officinarum,15,14,2,3,0.651125378635009
3,2021,Genista_sp,15,14,2,2,0.3441902698791568
3,2021,Pilosella_officinarum,14,14,2,1,0.3280946669746656
3,2021,Potentilla_erecta,14,14,2,1,0.5168984733146809
3,2021,Thymus_praecox,13,14,2,4,0.27636073612859224
3,2021,Ranunculus_repens,12,14,2,1,0.5103595168808103
3,2021,Potentilla_erecta,9,14,2,4,0.5324837942028509
3,2021,Lathyrus_linifolius,8,14,2,20,0.9139529143565541
3,2021,Potentilla_erecta,8,14,2,2,0.7751045091338395
3,2021,Potentilla_erecta,7,14,2,3,0.7990759002729884
3,2021,Potentilla_erecta,6,14,2,3,0.7166125204696667
3,2021,Lotus_corniculatus,5,14,2,5,0.731494649380673
3,2021,Polygala_vulgaris,2,14,2,1,0.41063322219038095
3,2021,Ranunculus_repens,1,14,2,1,0.5359690273462834
3,2021,Ranunculus_repens,0,14,2,2,0.5718360267867335
3,2021,Ranunculus_repens,0,0,3,2,0.5879422604640083
3,2021,Lotus_corniculatus,0,0,3,2,0.5686897873154161
3,2021,Prunella_vulgaris,0,0,3,1,0.4005067445328345
3,2021,Ranunculus_repens,1,0,3,1,0.5819367639977263
3,2021,Potentilla_erecta,1,0,3,1,0.6701365352054378
3,2021,Lathyrus_linifolius,1,0,3,3,0.46129043987523444
3,2021,Potentilla_erecta,3,0,3,1,0.5768194900419118
3,2021,Ranunculus_repens,3,0,3,1,0.48367330552146476
3,2021,Ranunculus_repens,4,0,3,2,0.5039148297057795
3,2021,Potentilla_erecta,4,0,3,1,0.5978605295123864
3,2021,Lathyrus_linifolius,5,0,3,3,0.7967226512884348
3,2021,Pilosella_officinarum,5,0,3,1,0.583863185742649
3,2021,Lotus_corniculatus,5,0,3,7,0.8003017466219863
3,2021,Pedicularis_sylvatica,5,0,3,5,0.6306395832988652
3,2021,Euphrasia_sp,5,0,3,1,0.663501737652538
3,2021,Ranunculus_repens,5,0,3,4,0.8388240624189397
3,2021,Lotus_corniculatus,6,0,3,7,0.757582549659736
3,2021,Pedicularis_sylvatica,6,0,3,3,0.5867401213177782
3,2021,Lathyrus_linifolius,6,0,3,4,0.7287393529960948
3,2021,Ranunculus_repens,6,0,3,4,0.7926269501382285
3,2021,Ranunculus_repens,7,0,3,2,0.8362745865368569
3,2021,Potentilla_erecta,7,0,3,1,0.8791123356285997
3,2021,Lotus_corniculatus,7,0,3,20,0.7975319305890198
3,2021,Potentilla_erecta,8,0,3,1,0.519451679341605
3,2021,Euphrasia_sp,11,0,3,3,0.295988972358082
3,2021,Ranunculus_repens,11,0,3,1,0.5150120379175351
3,2021,Ranunculus_repens,12,0,3,3,0.4747368116009998
3,2021,Thymus_praecox,13,0,3,77,0.8375437779746673
3,2021,Ranunculus_repens,13,0,3,2,0.9788539130376529
3,2021,Thymus_praecox,14,0,3,8,0.34166484283444176
3,2021,Ranunculus_repens,14,0,3,2,0.7770453968381975
3,2021,Lotus_corniculatus,14,0,3,6,0.7411417450367733
3,2021,Pedicularis_sylvatica,14,0,3,1,0.5664198881793979
3,2021,Lotus_corniculatus,15,0,3,4,0.8461757706294718
3,2021,Thymus_praecox,15,0,3,25,0.50465919863794
3,2021,Potentilla_montana,15,0,3,1,0.8025126314785298
3,2021,Lotus_corniculatus,16,0,3,11,0.967022997966605
3,2021,Thymus_praecox,16,0,3,62,0.7991874015249628
3,2021,Thymus_praecox,17,0,3,18,0.3610843439484838
3,2021,Lotus_corniculatus,17,0,3,2,0.760540716044429
3,2021,Pilosella_officinarum,18,0,3,4,0.7009476076607551
3,2021,Ranunculus_repens,18,0,3,2,0.9450847477051445
3,2021,Thymus_praecox,18,0,3,34,0.6283199766756122
3,2021,Euphrasia_sp,18,0,3,1,0.8522668568042951
3,2021,Potentilla_montana,18,0,3,1,0.9365035380893426
3,2021,Euphrasia_sp,19,0,3,3,0.4323014218154441
3,2021,Thymus_praecox,19,0,3,9,0.2474118568357868
3,2021,Euphrasia_sp,20,0,3,6,0.4048987199639425
3,2021,Potentilla_montana,20,0,3,1,0.4100593693785417
3,2021,Lotus_corniculatus,20,0,3,3,0.6423287920850033
3,2021,Ranunculus_repens,21,0,3,6,0.8576210470905696
3,2021,Pilosella_officinarum,21,0,3,2,0.5718949381356203
3,2021,Euphrasia_sp,21,0,3,13,0.6630641083190446
3,2021,Polygala_vulgaris,21,0,3,3,0.47774040885524394
3,2021,Ranunculus_repens,22,0,3,5,0.6473456087085947
3,2021,Euphrasia_sp,22,0,3,4,0.374702676993382
3,2021,Ranunculus_repens,23,0,3,8,0.7678841878658802
3,2021,Pedicularis_sylvatica,23,0,3,1,0.5523396351429304
3,2021,Pilosella_officinarum,23,0,3,1,0.4738801086265403
3,2021,Hippocrepis_comosa,23,0,3,5,0.3491116715173298
3,2021,Ranunculus_repens,24,0,3,5,0.5641157736621837
3,2021,Pilosella_officinarum,24,2,3,1,0.39966333227689266
3,2021,Lotus_corniculatus,24,2,3,2,0.6582955367458343
3,2021,Hippocrepis_comosa,24,2,3,6,0.2707967700073301
3,2021,Potentilla_erecta,24,2,3,1,0.7718126818369707
3,2021,Helianthemum_nummularium,23,2,3,2,0.28868469786042195
3,2021,Potentilla_erecta,23,2,3,1,0.6490841817270276
3,2021,Ranunculus_repens,23,2,3,1,0.5600770688617145
3,2021,Ranunculus_repens,22,2,3,2,0.9622115130111314
3,2021,Lotus_corniculatus,22,2,3,5,0.9317434872053384
3,2021,Hippocrepis_comosa,22,2,3,28,0.6601387368070665
3,2021,Pilosella_officinarum,22,2,3,1,0.7378993771807097
3,2021,Pedicularis_sylvatica,22,2,3,3,0.8263263018203707
3,2021,Teucrium_pyrenaicum,22,2,3,7,0.5752453329604698
3,2021,Hippocrepis_comosa,21,2,3,4,0.32086486207128617
3,2021,Lotus_corniculatus,21,2,3,3,0.7022308992159642
3,2021,Pedicularis_sylvatica,21,2,3,2,0.5271937547227407
3,2021,Ranunculus_repens,21,2,3,1,0.7392588510588136
3,2021,Euphrasia_sp,21,2,3,3,0.4918051440668948
3,2021,Helianthemum_nummularium,20,2,3,1,0.6992040132898828
3,2021,Ranunculus_repens,20,2,3,1,0.8871239077533642
3,2021,Hippocrepis_comosa,20,2,3,11,0.48530043615522356
3,2021,Thymus_praecox,20,2,3,12,0.49107857614899575
3,2021,Helianthemum_nummularium,19,2,3,1,0.29207972015216077
3,2021,Ranunculus_repens,19,2,3,1,0.5631826458504864
3,2021,Lotus_corniculatus,19,2,3,1,0.5378613406433912
3,2021,Euphrasia_sp,18,2,3,2,0.7420184537437566
3,2021,Thymus_praecox,18,2,3,22,0.5159988651930881
3,2021,Hippocrepis_comosa,18,2,3,5,0.5045457102096627
3,2021,Lotus_corniculatus,18,2,3,2,0.8544290680282304
3,2021,Ranunculus_repens,17,2,3,1,0.4710740400473208
3,2021,Potentilla_erecta,17,2,3,1,0.5603099086881356
3,2021,Thymus_praecox,16,2,3,123,0.9545187702837038
3,2021,Prunella_grandiflora,15,2,3,6,0.5859048422035191
3,2021,Thymus_praecox,15,2,3,8,0.3662515835183735
3,2021,Lotus_corniculatus,15,2,3,4,0.7612706417841911
3,2021,Helianthemum_nummularium,14,2,3,3,0.487382819939478
3,2021,Thymus_praecox,14,2,3,10,0.2963120088503025
3,2021,Ranunculus_repens,14,2,3,2,0.73592650335251375
3,2021,Pedicularis_sylvatica,11,2,3,1,0.26035283865904707
3,2021,Ranunculus_repens,10,2,3,1,0.415078927824925
3,2021,Lotus_corniculatus,9,2,3,8,0.7797988000214446
3,2021,Ranunculus_repens,9,2,3,1,0.8198860437165296
3,2021,Ranunculus_repens,7,2,3,2,0.948502388405486
3,2021,Pedicularis_sylvatica,7,2,3,1,0.7985295366307489
3,2021,Ranunculus_repens,6,2,3,4,0.9622658312380614
3,2021,Lotus_corniculatus,6,2,3,5,0.9318172838170631
3,2021,Lathyrus_linifolius,5,2,3,2,0.8904392687152678
3,2021,Pedicularis_sylvatica,4,2,3,3,0.8020195518945008
3,2021,Lotus_corniculatus,4,2,3,2,0.9121981799220534
3,2021,Ranunculus_repens,3,2,3,1,0.623228978969383
3,2021,Potentilla_erecta,2,2,3,1,0.9052511420466054
3,2021,Lotus_corniculatus,2,2,3,2,0.8397520884947722
3,2021,Ranunculus_repens,1,2,3,3,0.9021322418035719
3,2021,Lotus_corniculatus,1,2,3,3,0.8604929278627699
3,2021,Potentilla_erecta,0,2,3,1,0.8918369648776845
3,2021,Ranunculus_repens,0,2,3,9,0.861036801561648
3,2021,Ranunculus_repens,0,4,3,2,0.648655717661467
3,2021,Lotus_corniculatus,0,4,3,7,0.6155721930651261
3,2021,Lotus_corniculatus,1,4,3,4,0.5302116706407429
3,2021,Potentilla_erecta,1,4,3,1,0.6338669329502249
3,2021,Prunella_grandiflora,3,4,3,5,0.5129404213088623
3,2021,Ranunculus_repens,3,4,3,1,0.7529338925682454
3,2021,Lotus_corniculatus,3,4,3,6,0.714892815150666
3,2021,Potentilla_montana,3,4,3,1,0.5726848736901827
3,2021,Potentilla_erecta,3,4,3,1,0.8108334853630936
3,2021,Pedicularis_sylvatica,4,4,3,2,0.33030756619512813
3,2021,Potentilla_erecta,4,4,3,1,0.5711299321862728
3,2021,Ranunculus_repens,5,4,3,6,0.6190472029554311
3,2021,Potentilla_erecta,5,4,3,1,0.6957482173599636
3,2021,Pedicularis_sylvatica,5,4,3,1,0.4369161779298057
3,2021,Ranunculus_repens,6,4,3,2,0.4416829358953464
3,2021,Lotus_corniculatus,7,4,3,1,0.39671889453430864
3,2021,Potentilla_erecta,10,4,3,1,0.4871647870762797
3,2021,Lotus_corniculatus,11,4,3,3,0.43903744454426546
3,2021,Lotus_corniculatus,12,4,3,13,0.6708078816212029
3,2021,Ranunculus_repens,12,4,3,1,0.7069754658535935
3,2021,Lotus_corniculatus,13,4,3,9,0.7257837243305367
3,2021,Hippocrepis_comosa,13,4,3,9,0.37591922231290203
3,2021,Lotus_corniculatus,14,4,3,3,0.5654851236671158
3,2021,Pilosella_officinarum,14,4,3,5,0.33128120505009073
3,2021,Pilosella_officinarum,15,4,3,5,0.29349410989844665
3,2021,Potentilla_erecta,15,4,3,1,0.638739480520013
3,2021,Lotus_corniculatus,16,4,3,2,0.42087343069558253
3,2021,Lotus_corniculatus,17,4,3,4,0.7821861774733279
3,2021,Pedicularis_sylvatica,17,4,3,3,0.6130507542396729
3,2021,Thymus_praecox,17,4,3,5,0.3937685153968188
3,2021,Pilosella_officinarum,17,4,3,5,0.5488653511232446
3,2021,Helianthemum_nummularium,17,4,3,4,0.6043861855049079
3,2021,Pilosella_officinarum,18,4,3,3,0.8589051616987173
3,2021,Helianthemum_nummularium,18,4,3,2,0.9350238477289244
3,2021,Hippocrepis_comosa,18,4,3,46,0.843325252298076
3,2021,Thymus_praecox,18,4,3,27,0.8305034872549222
3,2021,Helianthemum_nummularium,19,4,3,2,0.9687990123984106
3,2021,Pilosella_officinarum,19,4,3,2,0.9054495414602943
3,2021,Hippocrepis_comosa,19,4,3,14,0.8886228483975083
3,2021,Lotus_corniculatus,19,4,3,9,0.9806473907389349
3,2021,Bellis_perennis,19,4,3,1,0.9208234141297683
3,2021,Thymus_praecox,19,4,3,35,0.8686963101690343
3,2021,Teucrium_pyrenaicum,19,4,3,19,0.8528352002437597
3,2021,Pedicularis_sylvatica,19,4,3,1,0.9211968798468291
3,2021,Hippocrepis_comosa,20,4,3,46,0.7808344140849813
3,2021,Lotus_corniculatus,20,4,3,3,0.9622260379339755
3,2021,Helianthemum_nummularium,20,4,3,1,0.891336920421916
3,2021,Thymus_praecox,20,4,3,11,0.7800573496689714
3,2021,Teucrium_pyrenaicum,20,4,3,6,0.7232255754027194
3,2021,Bellis_perennis,20,4,3,1,0.7548073444456634
3,2021,Hippocrepis_comosa,21,4,3,39,0.8159689518877403
3,2021,Lotus_corniculatus,21,4,3,4,0.9686339727812263
3,2021,Thymus_praecox,21,4,3,28,0.8089619961080833
3,2021,Teucrium_pyrenaicum,21,4,3,3,0.767581779768881
3,2021,Pedicularis_sylvatica,22,4,3,4,0.3668930590589626
3,2021,Helianthemum_nummularium,22,4,3,1,0.29116592338516845
3,2021,Ranunculus_repens,23,4,3,5,0.7032944075175241
3,2021,Potentilla_montana,23,4,3,1,0.45696920293072857
3,2021,Lotus_corniculatus,23,4,3,2,0.66407120733833
3,2021,Potentilla_erecta,23,4,3,3,0.7766268625186861
3,2021,Lotus_corniculatus,24,4,3,3,0.5151858759785247
3,2021,Pilosella_officinarum,24,4,3,1,0.2738413843469882
3,2021,Lotus_corniculatus,24,6,3,4,0.4930959855692075
3,2021,Lotus_corniculatus,23,6,3,3,0.5025553582799442
3,2021,Ranunculus_repens,23,6,3,1,0.5415349331505601
3,2021,Helianthemum_nummularium,22,6,3,1,0.7453070073842774
3,2021,Pedicularis_sylvatica,22,6,3,3,0.7122097459087643
3,2021,Thymus_praecox,22,6,3,29,0.5449516992005666
3,2021,Pilosella_officinarum,22,6,3,1,0.6468991647525051
3,2021,Lotus_corniculatus,21,6,3,8,0.7307801687178473
3,2021,Thymus_praecox,21,6,3,10,0.325367004983857
3,2021,Thymus_praecox,20,6,3,28,0.548290356144445
3,2021,Lotus_corniculatus,20,6,3,8,0.871098909388655
3,2021,Lotus_corniculatus,19,6,3,3,0.9857754375914463
3,2021,Thymus_praecox,19,6,3,92,0.895494133247977
3,2021,Lotus_corniculatus,18,6,3,2,0.5244509320458852
3,2021,Thymus_praecox,18,6,3,4,0.15409049479715117
3,2021,Pilosella_officinarum,17,6,3,2,0.21359677087731577
3,2021,Thymus_praecox,16,6,3,23,0.4961581483880406
3,2021,Gallium_saxatile,16,6,3,8,0.6201156138158616
3,2021,Lotus_corniculatus,15,6,3,4,0.45618972030516036
3,2021,Lotus_corniculatus,14,6,3,1,0.3824181537408092
3,2021,Potentilla_erecta,13,6,3,2,0.702763655386765
3,2021,Thymus_praecox,13,6,3,6,0.21056053960407584
3,2021,Ranunculus_repens,13,6,3,1,0.6296068170316229
3,2021,Lotus_corniculatus,12,6,3,3,0.4289154816424921
3,2021,Lotus_corniculatus,10,6,3,2,0.40537579782465716
3,2021,Potentilla_erecta,9,6,3,2,0.5027161136862343
3,2021,Potentilla_erecta,8,6,3,2,0.5037732835684293
3,2021,Potentilla_erecta,7,6,3,2,0.6253665830979045
3,2021,Lotus_corniculatus,7,6,3,4,0.5207161442019489
3,2021,Lotus_corniculatus,6,6,3,7,0.5860707709641809
3,2021,Lathyrus_linifolius,6,6,3,2,0.5066870358688914
3,2021,Lotus_corniculatus,5,6,3,6,0.5115273431055269
3,2021,Potentilla_erecta,4,6,3,3,0.5429780228421844
3,2021,Potentilla_erecta,3,6,3,2,0.521265356811933
3,2021,Potentilla_erecta,2,6,3,1,0.6428288498493565
3,2021,Lotus_corniculatus,2,6,3,5,0.5392760603069233
3,2021,Pedicularis_sylvatica,1,6,3,3,0.3376173215529167
3,2021,Potentilla_erecta,0,6,3,2,0.6082885365008999
3,2021,Lotus_corniculatus,0,6,3,2,0.5059005519929274
3,2021,Lotus_corniculatus,1,8,3,4,0.4778828965350155
3,2021,Lotus_corniculatus,2,8,3,3,0.5627983338241117
3,2021,Ranunculus_repens,2,8,3,1,0.6060896377654654
3,2021,Potentilla_erecta,2,8,3,1,0.6669311849530664
3,2021,Lathyrus_linifolius,2,8,3,1,0.48000119318657325
3,2021,Potentilla_erecta,6,8,3,2,0.4999996242475321
3,2021,Lotus_corniculatus,7,8,3,3,0.4912985648615529
3,2021,Potentilla_erecta,7,8,3,2,0.5938620552713848
3,2021,Ranunculus_repens,0,1,3,7,0.6333969914547796
3,2021,Lotus_corniculatus,0,1,3,1,0.6086249756100083
3,2021,Lotus_corniculatus,1,1,3,2,0.5445236715244285
3,2021,Ranunculus_repens,1,1,3,3,0.5627528747035583
3,2021,Ranunculus_repens,2,1,3,1,0.4846812551825923
3,2021,Lotus_corniculatus,2,1,3,1,0.4731832174410776
3,2021,Ranunculus_repens,3,1,3,2,0.46182731304503083
3,2021,Potentilla_erecta,4,1,3,1,0.5654910057032567
3,2021,Ranunculus_repens,4,1,3,1,0.47455139243597455
3,2021,Ranunculus_repens,6,1,3,2,0.49242361361190873
3,2021,Lotus_corniculatus,6,1,3,1,0.48168891772289696
3,2021,Ranunculus_repens,7,1,3,4,0.5835915875544976
3,2021,Lathyrus_linifolius,7,1,3,3,0.474126035589639
3,2021,Ranunculus_repens,8,1,3,1,0.42040263747313633
3,2021,Lotus_corniculatus,9,1,3,1,0.4120390705779151
3,2021,Ranunculus_repens,11,1,3,7,0.6209722204812043
3,2021,Lotus_corniculatus,11,1,3,2,0.598878298092622
3,2021,Ranunculus_repens,13,1,3,1,0.6150969479036134
3,2021,Helianthemum_nummularium,13,1,3,5,0.3617865994821375
3,2021,Prunella_vulgaris,13,1,3,2,0.42107832155042924
3,2021,Helianthemum_nummularium,14,1,3,4,0.6770116777552666
3,2021,Thymus_praecox,14,1,3,17,0.46301069533537714
3,2021,Potentilla_erecta,14,1,3,1,0.8986480313414655
3,2021,Ranunculus_repens,14,1,3,4,0.8652803029991594
3,2021,Helianthemum_nummularium,15,1,3,5,0.3390240019435928
3,2021,Prunella_vulgaris,15,1,3,3,0.4056973981259727
3,2021,Helianthemum_nummularium,16,1,3,11,0.43282612901270245
3,2021,Lotus_corniculatus,16,1,3,2,0.6672728947844568
3,2021,Helianthemum_nummularium,17,1,3,3,0.4131883094731491
3,2021,Lotus_corniculatus,17,1,3,9,0.6530245438734383
3,2021,Euphrasia_sp,18,1,3,2,0.21141292330723313
3,2021,Lotus_corniculatus,19,1,3,6,0.5881813667755071
3,2021,Euphrasia_sp,19,1,3,2,0.34558388681095303
3,2021,Hippocrepis_comosa,20,1,3,40,0.6267631465993684
3,2021,Polygala_vulgaris,20,1,3,8,0.7289445827151494
3,2021,Hippocrepis_comosa,21,1,3,127,0.987788248316044
3,2021,Thymus_praecox,21,1,3,4,0.9761389964187419
3,2021,Pedicularis_sylvatica,21,1,3,1,0.972331143149953
3,2021,Hippocrepis_comosa,22,1,3,10,0.33369229655546695
3,2021,Pedicularis_sylvatica,22,1,3,2,0.5388201207204242
3,2021,Lotus_corniculatus,22,1,3,3,0.7158741736656917
3,2021,Hippocrepis_comosa,23,1,3,35,0.6649478821422545
3,2021,Ranunculus_repens,23,1,3,2,0.9629391140803938
3,2021,Pedicularis_sylvatica,23,1,3,1,0.829299353955855
3,2021,Polygala_vulgaris,23,1,3,3,0.7804668589064242
3,2021,Euphrasia_sp,23,1,3,2,0.9068428419184797
3,2021,Lotus_corniculatus,23,1,3,7,0.9334547708839949
3,2021,Helianthemum_nummularium,24,1,3,2,0.4258101376376812
3,2021,Lotus_corniculatus,24,1,3,5,0.6617463600245841
3,2021,Potentilla_erecta,24,1,3,1,0.7751582023577973
3,2021,Ranunculus_repens,24,1,3,2,0.6953119477389166
3,2021,Pilosella_officinarum,24,3,3,2,0.5311177332717462
3,2021,Lotus_corniculatus,24,3,3,5,0.7759853340576407
3,2021,Polygala_vulgaris,24,3,3,3,0.4025329572257462
3,2021,Prunella_vulgaris,24,3,3,7,0.66533270193164
3,2021,Euphrasia_sp,24,3,3,2,0.6058945616701846
3,2021,Ranunculus_repens,23,3,3,2,0.5999937571348023
3,2021,Pedicularis_sylvatica,23,3,3,1,0.4010687864554027
3,2021,Euphrasia_sp,23,3,3,3,0.32773093671276576
3,2021,Ranunculus_repens,22,3,3,2,0.7730613034609531
3,2021,Hippocrepis_comosa,22,3,3,4,0.35427429452492415
3,2021,Polygala_vulgaris,22,3,3,8,0.3324673841309951
3,2021,Lotus_corniculatus,22,3,3,2,0.7313438273850155
3,2021,Ranunculus_repens,21,3,3,1,0.44588399958447156
3,2021,Ranunculus_repens,20,3,3,4,0.8216339984381533
3,2021,Teucrium_pyrenaicum,20,3,3,18,0.23903898005421104
3,2021,Helianthemum_nummularium,19,3,3,3,0.5825072908264728
3,2021,Ranunculus_repens,19,3,3,3,0.8168033495180903
3,2021,Thymus_praecox,19,3,3,15,0.37694132095504934
3,2021,Thymus_praecox,18,3,3,5,0.13836339950421442
3,2021,Ranunculus_repens,17,3,3,2,0.5389441741554472
3,2021,Helianthemum_nummularium,17,3,3,3,0.27680108335823445
3,2021,Thymus_praecox,16,3,3,16,0.4049069422135157
3,2021,Helianthemum_nummularium,16,3,3,2,0.6157858750637202
3,2021,Teucrium_pyrenaicum,16,3,3,5,0.2642335517189704
3,2021,Lotus_corniculatus,15,3,3,2,0.9974631146971771
3,2021,Pedicularis_sylvatica,15,3,3,12,0.9845336675559124
3,2021,Pilosella_officinarum,15,3,3,1,0.9857558576691294
3,2021,Ranunculus_repens,15,3,3,2,0.9967377449734824
3,2021,Thymus_praecox,15,3,3,120,0.9858380193110425
3,2021,Ranunculus_repens,14,3,3,5,0.6632670602851487
3,2021,Pedicularis_sylvatica,14,3,3,1,0.4646293697979667
3,2021,Pilosella_officinarum,14,3,3,1,0.3903401604284259
3,2021,Potentilla_erecta,14,3,3,3,0.7448350944986895
3,2021,Ranunculus_repens,13,3,3,1,0.4984241922735515
3,2021,Potentilla_erecta,13,3,3,1,0.5859275333451722
3,2021,Pilosella_officinarum,13,3,3,1,0.2552459319703274
3,2021,Ranunculus_repens,12,3,3,4,0.734041572142885
3,2021,Hippocrepis_comosa,12,3,3,9,0.3484727024908951
3,2021,Pilosella_officinarum,12,3,3,2,0.4645818467820821
3,2021,Hippocrepis_comosa,11,3,3,4,0.22796040571775894
