"Fecha","Hora","Periodo_fecha","Periodo_hora","Bosque","Codigo_vuelo_dia","Codigo_vuelo","Polinizador","Planta","Codigo_captura","coord2","X","Y"
2020-05-22,13:14:00,"1",2,1,12,87,"Platycheirus sp","Ranunculus sp.","","2,15","2","15"
2020-05-22,13:14:00,"1",2,1,12,87,"Platycheirus sp","Ranunculus sp.","","2,15","2","15"
2020-05-22,13:14:00,"1",2,1,12,87,"Platycheirus sp","Ranunculus sp.","","2,15","2","15"
2020-05-22,13:14:00,"1",2,1,12,87,"Platycheirus sp","Ranunculus sp.","","4,15","4","15"
2020-05-22,16:20:00,"1",3,1,23,98,"Lasioglossum calceatum","Ranunculus sp.","","19,10","19","10"
2020-05-22,16:20:00,"1",3,1,23,98,"Lasioglossum calceatum","Ranunculus sp.","","19,10","19","10"
2020-05-22,16:20:00,"1",3,1,23,98,"Lasioglossum calceatum","Ranunculus sp.","","19,10","19","10"
2020-05-22,16:20:00,"1",3,1,23,98,"Lasioglossum calceatum","Ranunculus sp.","","19,09","19","09"
2020-05-22,16:20:00,"1",3,1,23,98,"Lasioglossum calceatum","Ranunculus sp.","","19,10","19","10"
2020-05-22,16:20:00,"1",3,1,23,98,"Lasioglossum calceatum","Ranunculus sp.","","19,11","19","11"
2020-05-22,16:20:00,"1",3,1,23,98,"Lasioglossum calceatum","Ranunculus sp.","","18,11","18","11"
2020-05-22,16:20:00,"1",3,1,23,98,"Lasioglossum calceatum","Ranunculus sp.","","18,11","18","11"
2020-05-22,16:20:00,"1",3,1,23,98,"Lasioglossum calceatum","Ranunculus sp.","","17,11","17","11"
2020-05-22,16:42:00,"1",3,1,25,100,"Lasioglossum calceatum","Ranunculus sp.","","16,10","16","10"
2020-05-22,16:42:00,"1",3,1,25,100,"Lasioglossum calceatum","Ranunculus sp.","","16,10","16","10"
2020-05-22,16:42:00,"1",3,1,25,100,"Lasioglossum calceatum","Ranunculus sp.","","16,10","16","10"
2020-05-26,10:33:00,"1",1,4,1,122,"Seladonia confusa","Potentilla erecta","","22,04","22","04"
2020-05-26,10:33:00,"1",1,4,1,122,"Seladonia confusa","Potentilla erecta","","22,04","22","04"
2020-05-26,10:33:00,"1",1,4,1,122,"Seladonia confusa","Potentilla erecta","","22,04","22","04"
2020-05-26,10:33:00,"1",1,4,1,122,"Seladonia confusa","Potentilla erecta","","21,04","21","04"
2020-06-24,13:15:00,"2",2,4,8,391,"Lasioglossum calceatum","Potentilla erecta","","24,03","24","03"
2020-06-24,13:15:00,"2",2,4,8,391,"Lasioglossum calceatum","Potentilla erecta","","24,03","24","03"
2020-06-24,13:23:00,"2",2,4,9,392,"Lasioglossum calceatum","Potentilla erecta","","9,01","9","01"
2020-06-24,13:23:00,"2",2,4,9,392,"Lasioglossum calceatum","Potentilla erecta","","9,01","9","01"
2020-06-24,13:23:00,"2",2,4,9,392,"Lasioglossum calceatum","Potentilla erecta","","9,01","9","01"
2020-06-24,13:31:00,"2",2,4,10,393,"Lasioglossum calceatum","Potentilla erecta","","21,21","21","21"
2020-06-24,13:31:00,"2",2,4,10,393,"Lasioglossum calceatum","Potentilla erecta","","21,21","21","21"
2020-06-24,13:41:00,"2",2,4,11,394,"Lasioglossum calceatum","Potentilla erecta","","6,08","6","08"
2020-06-24,13:41:00,"2",2,4,11,394,"Lasioglossum calceatum","Potentilla erecta","","6,08","6","08"
2020-06-24,13:41:00,"2",2,4,11,394,"Lasioglossum calceatum","Potentilla erecta","","6,08","6","08"
2020-05-27,13:47:00,"1",2,5,18,161,"Eupeodes corollae","Potentilla erecta","","3,14","3","14"
2020-05-27,13:47:00,"1",2,5,18,161,"Eupeodes corollae","Potentilla erecta","","3,15","3","15"
2020-05-27,13:47:00,"1",2,5,18,161,"Eupeodes corollae","Potentilla erecta","","3,14","3","14"
2020-05-27,13:47:00,"1",2,5,18,161,"Eupeodes corollae","Potentilla erecta","","3,14","3","14"
2020-05-27,13:47:00,"1",2,5,18,161,"Eupeodes corollae","Potentilla erecta","","3,14","3","14"
2020-05-27,13:47:00,"1",2,5,18,161,"Eupeodes corollae","Potentilla erecta","","3,14","3","14"
2020-05-27,13:47:00,"1",2,5,18,161,"Eupeodes corollae","Potentilla erecta","","3,15","3","15"
2020-05-27,13:50:00,"1",2,5,19,162,"Eupeodes corollae","Potentilla erecta","","3,14","3","14"
2020-05-27,13:50:00,"1",2,5,19,162,"Eupeodes corollae","Potentilla erecta","","3,14","3","14"
2020-05-27,13:50:00,"1",2,5,19,162,"Eupeodes corollae","Potentilla erecta","","4,15","4","15"
2020-05-27,13:50:00,"1",2,5,19,162,"Eupeodes corollae","Potentilla erecta","","3,10","3","10"
2020-05-27,13:50:00,"1",2,5,19,162,"Eupeodes corollae","Potentilla erecta","","4,15","4","15"
2020-05-27,13:50:00,"1",2,5,19,162,"Eupeodes corollae","Potentilla erecta","","4,15","4","15"
2020-05-27,13:50:00,"1",2,5,19,162,"Eupeodes corollae","Potentilla erecta","","5,15","5","15"
2020-05-27,13:50:00,"1",2,5,19,162,"Eupeodes corollae","Potentilla erecta","","5,15","5","15"
2020-05-27,14:08:00,"1",2,5,21,164,"Eupeodes corollae","Potentilla erecta","","6,15","6","15"
2020-05-27,14:08:00,"1",2,5,21,164,"Eupeodes corollae","Potentilla erecta","","6,17","6","17"
2020-05-27,14:08:00,"1",2,5,21,164,"Eupeodes corollae","Potentilla erecta","","6,18","6","18"
2020-05-27,16:26:00,"1",3,5,24,167,"Platycheirus albimanus","Potentilla erecta","","5,07","5","07"
2020-05-27,16:26:00,"1",3,5,24,167,"Platycheirus albimanus","Potentilla erecta","","5,06","5","06"
2020-05-27,16:26:00,"1",3,5,24,167,"Platycheirus albimanus","Potentilla erecta","","3,07","3","07"
2020-05-27,17:06:00,"1",3,5,29,172,"Platycheirus albimanus","Potentilla erecta","","5,13","5","13"
2020-05-27,17:06:00,"1",3,5,29,172,"Platycheirus albimanus","Potentilla erecta","","4,12","4","12"
2020-05-28,12:49:00,"1",2,3,1,175,"Episyrphus balteatus","Ranunculus sp.","","1,20","1","20"
2020-05-28,12:49:00,"1",2,3,1,175,"Episyrphus balteatus","Ranunculus sp.","","1,20","1","20"
2020-05-28,12:49:00,"1",2,3,1,175,"Episyrphus balteatus","Ranunculus sp.","","1,20","1","20"
2020-05-28,12:49:00,"1",2,3,1,175,"Episyrphus balteatus","Ranunculus sp.","","1,20","1","20"
2020-05-28,12:49:00,"1",2,3,1,175,"Episyrphus balteatus","Ranunculus sp.","","1,21","1","21"
2020-05-28,12:49:00,"1",2,3,1,175,"Episyrphus balteatus","Ranunculus sp.","","1,22","1","22"
2020-05-28,16:55:00,"1",3,3,23,197,"Osmia andrenoides","Lotus corniculatus","","17,23","17","23"
2020-05-28,16:55:00,"1",3,3,23,197,"Osmia andrenoides","Lotus corniculatus","","17,23","17","23"
2020-05-28,16:55:00,"1",3,3,23,197,"Osmia andrenoides","Lotus corniculatus","","17,23","17","23"
2020-05-28,16:55:00,"1",3,3,23,197,"Osmia andrenoides","Lotus corniculatus","","17,23","17","23"
2020-05-29,15:55:00,"2",3,1,30,227,"Episyrphus balteatus","Ranunculus sp.","","6,18","6","18"
2020-05-29,15:55:00,"2",3,1,30,227,"Episyrphus balteatus","Ranunculus sp.","","6,18","6","18"
2020-05-29,15:55:00,"2",3,1,30,227,"Episyrphus balteatus","Bellis perennis","","8,18","8","18"
2020-05-29,15:55:00,"2",3,1,30,227,"Episyrphus balteatus","Ranunculus sp.","","8,18","8","18"
2020-06-23,10:30:00,"2",1,2,2,398,"Cheilosia nigripes","Plantago sp.","","20,13","20","13"
2020-06-23,10:30:00,"2",1,2,2,398,"Cheilosia nigripes","Plantago sp.","","20,13","20","13"
2020-06-23,10:30:00,"2",1,2,2,398,"Cheilosia nigripes","Plantago sp.","","20,13","20","13"
2020-06-23,10:30:00,"2",1,2,2,398,"Cheilosia nigripes","Plantago sp.","","19,13","19","13"
2020-06-23,13:27:00,"2",2,2,11,407,"Cheilosia nigripes","Bellis perennis","","7,24","7","24"
2020-06-23,13:27:00,"2",2,2,11,407,"Cheilosia nigripes","Bellis perennis","","7,24","7","24"
2020-06-23,16:01:00,"2",3,2,17,413,"Cheilosia nigripes","Prunella vulgaris","","4,12","4","12"
2020-06-23,16:01:00,"2",3,2,17,413,"Cheilosia nigripes","Gallium saxatile","","4,12","4","12"
2020-06-22,11:50:00,"2",1,1,2,361,"?=S108","Ranunculus sp.","","19,17","19","17"
2020-06-22,11:50:00,"2",1,1,2,361,"?=S108","Bellis perennis","","19,17","19","17"
2020-06-22,13:07:00,"2",2,1,7,366,"?=S108","Ranunculus sp.","","16,18","16","18"
2020-06-22,13:07:00,"2",2,1,7,366,"?=S108","Ranunculus sp.","","16,18","16","18"
2020-06-22,13:07:00,"2",2,1,7,366,"?=S108","Bellis perennis","","16,18","16","18"
2020-06-22,13:07:00,"2",2,1,7,366,"?=S108","Ranunculus sp.","","15,18","15","18"
2020-06-22,13:07:00,"2",2,1,7,366,"?=S108","Ranunculus sp.","","15,18","15","18"
2020-06-22,13:07:00,"2",2,1,7,366,"?=S108","Ranunculus sp.","","15,18","15","18"
2020-06-22,13:28:00,"2",2,1,11,370,"?=S108","Ranunculus sp.","","13,16","13","16"
2020-06-22,13:28:00,"2",2,1,11,370,"?=S108","Ranunculus sp.","","13,16","13","16"
2020-06-22,13:28:00,"2",2,1,11,370,"?=S108","Bellis perennis","","13,16","13","16"
2020-06-22,13:28:00,"2",2,1,11,370,"?=S108","Ranunculus sp.","","13,16","13","16"
2020-06-22,13:28:00,"2",2,1,11,370,"?=S108","Bellis perennis","","13,16","13","16"
2020-06-22,13:28:00,"2",2,1,11,370,"?=S108","Ranunculus sp.","","13,16","13","16"
2020-06-22,13:28:00,"2",2,1,11,370,"?=S108","Ranunculus sp.","","13,16","13","16"
2020-06-22,13:28:00,"2",2,1,11,370,"?=S108","Ranunculus sp.","","14,17","14","17"
2020-06-22,13:28:00,"2",2,1,11,370,"?=S108","Ranunculus sp.","","14,17","14","17"
2020-06-22,14:47:00,"2",2,1,14,373,"?=S108","Ranunculus sp.","","12,04","12","04"
2020-06-22,14:47:00,"2",2,1,14,373,"?=S108","Euphrasia sp.","","12,04","12","04"
2020-06-22,14:47:00,"2",2,1,14,373,"?=S108","Euphrasia sp.","","12,04","12","04"
2020-06-22,14:47:00,"2",2,1,14,373,"?=S108","Euphrasia sp.","","12,04","12","04"
2020-06-22,14:47:00,"2",2,1,14,373,"?=S108","Plantago sp.","","12,04","12","04"
2020-06-22,16:20:00,"2",3,1,17,376,"?=S108","Ranunculus sp.","","21,14","21","14"
2020-06-22,16:20:00,"2",3,1,17,376,"?=S108","Ranunculus sp.","","22,15","22","15"
2020-06-22,16:20:00,"2",3,1,17,376,"?=S108","Ranunculus sp.","","23,15","23","15"
2020-06-22,17:27:00,"2",3,1,23,382,"?=S108","Trifolium pratense","","9,13","9","13"
2020-06-22,17:27:00,"2",3,1,23,382,"?=S108","Trifolium pratense","","9,13","9","13"
2020-06-22,17:27:00,"2",3,1,23,382,"?=S108","Trifolium pratense","","9,13","9","13"
2020-06-22,17:27:00,"2",3,1,23,382,"?=S108","Trifolium pratense","","9,13","9","13"
2020-06-22,17:27:00,"2",3,1,23,382,"?=S108","Trifolium pratense","","9,13","9","13"
2020-06-22,13:08:00,"2",2,1,8,367,"Eristalis similis","Bellis perennis","","14,16","14","16"
2020-06-22,13:08:00,"2",2,1,8,367,"Eristalis similis","Ranunculus sp.","","14,17","14","17"
2020-06-24,13:01:00,"2",2,4,6,389,"?=S120","Potentilla erecta","","8,06","8","06"
2020-06-24,13:01:00,"2",2,4,6,389,"?=S120","Potentilla erecta","","8,06","8","06"
2020-06-24,13:01:00,"2",2,4,6,389,"?=S120","Potentilla erecta","","8,06","8","06"
2020-06-24,13:01:00,"2",2,4,6,389,"?=S120","Potentilla erecta","","8,06","8","06"
2020-06-27,10:58:00,"2",1,3,2,459,"Melanostoma scalare","Prunella vulgaris","","9,19","9","19"
2020-06-27,10:58:00,"2",1,3,2,459,"Melanostoma scalare","Prunella vulgaris","","9,19","9","19"
2020-06-27,10:58:00,"2",1,3,2,459,"Melanostoma scalare","Prunella vulgaris","","9,19","9","19"
2020-06-27,10:58:00,"2",1,3,2,459,"Melanostoma scalare","Prunella vulgaris","","9,19","9","19"
2020-06-28,16:30:00,"2",3,2,32,452,"Eupeodes corollae","Plantago sp.","","4,09","4","09"
2020-06-28,16:30:00,"2",3,2,32,452,"Eupeodes corollae","Plantago sp.","","4,09","4","09"
2020-05-27,12:12:00,"1",1,5,7,150,"Lasioglossum punctatissimum","Potentilla erecta","","12,05","12","05"
2020-05-27,12:12:00,"1",1,5,7,150,"Lasioglossum punctatissimum","Potentilla erecta","","12,06","12","06"
2020-05-27,12:18:00,"1",1,5,8,151,"Lasioglossum punctatissimum","Daboecia cantabrica","","22,19","22","19"
2020-05-27,12:18:00,"1",1,5,8,151,"Lasioglossum punctatissimum","Daboecia cantabrica","","22,19","22","19"
2020-05-27,12:18:00,"1",1,5,8,151,"Lasioglossum punctatissimum","Daboecia cantabrica","","22,19","22","19"
2020-05-27,12:23:00,"1",1,5,9,152,"Lasioglossum punctatissimum","Potentilla erecta","","11,13","11","13"
2020-05-27,12:23:00,"1",1,5,9,152,"Lasioglossum punctatissimum","Potentilla erecta","","11,13","11","13"
2020-05-27,12:23:00,"1",1,5,9,152,"Lasioglossum punctatissimum","Potentilla erecta","","11,12","11","12"
2020-05-27,12:34:00,"1",1,5,10,153,"Lasioglossum punctatissimum","Potentilla erecta","","5,07","5","07"
2020-05-27,12:34:00,"1",1,5,10,153,"Lasioglossum punctatissimum","Potentilla erecta","","3,07","3","07"
2020-05-27,17:20:00,"1",3,5,31,174,"Lasioglossum punctatissimum","Potentilla erecta","","18,12","18","12"
2020-05-27,17:20:00,"1",3,5,31,174,"Lasioglossum punctatissimum","Potentilla erecta","","18,12","18","12"
2020-05-27,10:48:00,"1",1,5,2,145,"Melanostoma scalare","Potentilla erecta","","9,06","9","06"
2020-05-27,10:48:00,"1",1,5,2,145,"Melanostoma scalare","Potentilla erecta","","9,06","9","06"
2020-05-28,13:20:00,"1",2,3,3,177,"Andrena wikella","Lotus corniculatus","","16,24","16","24"
2020-05-28,13:20:00,"1",2,3,3,177,"Andrena wikella","Lotus corniculatus","","16,24","16","24"
2020-05-28,13:20:00,"1",2,3,3,177,"Andrena wikella","Lotus corniculatus","","18,23","18","23"
2020-05-28,13:20:00,"1",2,3,3,177,"Andrena wikella","Lotus corniculatus","","18,23","18","23"
2020-05-28,13:22:00,"1",2,3,4,178,"Andrena wikella","Lotus corniculatus","","22,17","22","17"
2020-05-28,13:22:00,"1",2,3,4,178,"Andrena wikella","Lotus corniculatus","","22,17","22","17"
2020-05-28,14:08:00,"1",2,3,8,182,"Andrena wikella","Lotus corniculatus","","3,12","3","12"
2020-05-28,14:08:00,"1",2,3,8,182,"Andrena wikella","Lotus corniculatus","","3,12","3","12"
2020-05-28,14:08:00,"1",2,3,8,182,"Andrena wikella","Lotus corniculatus","","3,12","3","12"
2020-05-28,14:14:00,"1",2,3,10,184,"Andrena wikella","Potentilla erecta","","22,08","22","08"
2020-05-28,14:14:00,"1",2,3,10,184,"Andrena wikella","Potentilla erecta","","24,09","24","09"
2020-05-28,14:35:00,"1",2,3,19,193,"Andrena wikella","Lotus corniculatus","","0,22","0","22"
2020-05-28,14:35:00,"1",2,3,19,193,"Andrena wikella","Lotus corniculatus","","0,22","0","22"
2020-05-28,13:55:00,"1",2,3,7,181,"Seladonia confusa","Lotus corniculatus","","16,07","16","07"
2020-05-28,13:55:00,"1",2,3,7,181,"Seladonia confusa","Lotus corniculatus","","16,07","16","07"
2020-05-28,13:55:00,"1",2,3,7,181,"Seladonia confusa","Thymus sp.","","15,08","15","08"
2020-05-28,13:55:00,"1",2,3,7,181,"Seladonia confusa","Lotus corniculatus","","14,08","14","08"
2020-05-28,14:35:00,"1",2,3,14,188,"Seladonia confusa","Ranunculus sp.","","13,12","13","12"
2020-05-28,14:35:00,"1",2,3,14,188,"Seladonia confusa","Trifolium repens","","14,12","14","12"
2020-05-28,14:35:00,"1",2,3,14,188,"Seladonia confusa","Ranunculus sp.","","13,12","13","12"
2020-05-28,14:35:00,"1",2,3,14,188,"Seladonia confusa","Lotus corniculatus","","13,12","13","12"
2020-05-28,14:24:00,"1",2,3,17,191,"Seladonia confusa","Lotus corniculatus","","12,13","12","13"
2020-05-28,14:24:00,"1",2,3,17,191,"Seladonia confusa","Lotus corniculatus","","12,13","12","13"
2020-05-28,14:10:00,"1",2,3,9,183,"?=S28","Potentilla erecta","","5,13","5","13"
2020-05-28,14:10:00,"1",2,3,9,183,"?=S28","Potentilla erecta","","5,14","5","14"
2020-05-28,14:10:00,"1",2,3,9,183,"?=S28","Potentilla erecta","","5,14","5","14"
2020-05-28,14:21:00,"1",2,3,13,187,"?=S28","Potentilla erecta","","24,19","24","19"
2020-05-28,14:21:00,"1",2,3,13,187,"?=S28","Potentilla erecta","","23,19","23","19"
2020-05-28,14:15:00,"1",2,3,11,185,"?=S30","Lotus corniculatus","","18,05","18","05"
2020-05-28,14:15:00,"1",2,3,11,185,"?=S30","Lotus corniculatus","","18,05","18","05"
2020-05-28,14:15:00,"1",2,3,11,185,"?=S30","Lotus corniculatus","","18,02","18","02"
2020-05-28,14:15:00,"1",2,3,11,185,"?=S30","Thymus sp.","","18,02","18","02"
2020-05-28,14:15:00,"1",2,3,11,185,"?=S30","Thymus sp.","","18,02","18","02"
2020-05-28,14:17:00,"1",2,3,12,186,"?=S30","Lotus corniculatus","","18,02","18","02"
2020-05-28,14:17:00,"1",2,3,12,186,"?=S30","Lotus corniculatus","","16,03","16","03"
2020-05-28,14:17:00,"1",2,3,12,186,"?=S30","Lotus corniculatus","","17,04","17","04"
2020-05-28,14:17:00,"1",2,3,12,186,"?=S30","Lotus corniculatus","","17,04","17","04"
2020-05-28,14:17:00,"1",2,3,12,186,"?=S30","Lotus corniculatus","","17,04","17","04"
2020-05-28,14:17:00,"1",2,3,12,186,"?=S30","Lotus corniculatus","","17,04","17","04"
2020-05-28,16:10:00,"1",3,3,20,194,"?=S30","Lotus corniculatus","","22,19","22","19"
2020-05-28,16:10:00,"1",3,3,20,194,"?=S30","Lotus corniculatus","","22,19","22","19"
2020-05-28,16:10:00,"1",3,3,20,194,"?=S30","Lotus corniculatus","","22,19","22","19"
2020-05-28,16:10:00,"1",3,3,20,194,"?=S30","Lotus corniculatus","","21,18","21","18"
2020-05-28,16:10:00,"1",3,3,20,194,"?=S30","Lotus corniculatus","","20,18","20","18"
2020-05-28,16:18:00,"1",3,3,21,195,"?=S30","Lotus corniculatus","","4,15","4","15"
2020-05-28,16:18:00,"1",3,3,21,195,"?=S30","Lotus corniculatus","","5,16","5","16"
2020-05-28,16:18:00,"1",3,3,21,195,"?=S30","Lotus corniculatus","","6,16","6","16"
2020-05-28,16:18:00,"1",3,3,21,195,"?=S30","Lathyrus linifolius","","5,18","5","18"
2020-05-28,16:18:00,"1",3,3,21,195,"?=S30","Lotus corniculatus","","16,18","16","18"
2020-05-28,16:18:00,"1",3,3,21,195,"?=S30","Lotus corniculatus","","16,18","16","18"
2020-05-19,16:23:00,"1",3,3,4,54,"Lasioglossum punctatissimum","Potentilla erecta","","23,11","23","11"
2020-05-19,16:23:00,"1",3,3,4,54,"Lasioglossum punctatissimum","Potentilla erecta","","23,11","23","11"
2020-05-25,12:51:00,"1",2,2,66,296,"Seladonia confusa","Erysimum gorbeanum","","9,23","9","23"
2020-05-25,12:51:00,"1",2,2,66,296,"Seladonia confusa","Bellis perennis","","8,23","8","23"
2020-05-21,13:30:00,"1",2,5,8,66,"Sphaerophoria scripta","Potentilla erecta","","13,01","13","01"
2020-05-21,13:30:00,"1",2,5,8,66,"Sphaerophoria scripta","Potentilla erecta","","13,00","13","00"
2020-05-21,13:30:00,"1",2,5,8,66,"Sphaerophoria scripta","Potentilla erecta","","13,00","13","00"
2020-05-21,13:30:00,"1",2,5,8,66,"Sphaerophoria scripta","Potentilla erecta","","14,00","14","00"
2020-05-21,13:56:00,"1",2,5,9,67,"Sphaerophoria scripta","Potentilla erecta","","5,06","5","06"
2020-05-21,13:56:00,"1",2,5,9,67,"Sphaerophoria scripta","Potentilla erecta","","5,06","5","06"
2020-05-21,13:56:00,"1",2,5,9,67,"Sphaerophoria scripta","Potentilla erecta","","5,06","5","06"
2020-05-21,16:03:00,"1",3,5,13,71,"Sphaerophoria scripta","Potentilla erecta","","7,08","7","08"
2020-05-21,16:03:00,"1",3,5,13,71,"Sphaerophoria scripta","Potentilla erecta","","8,08","8","08"
2020-05-21,16:03:00,"1",3,5,13,71,"Sphaerophoria scripta","Potentilla erecta","","8,08","8","08"
2020-05-21,16:07:00,"1",3,5,14,72,"Sphaerophoria scripta","Potentilla erecta","","6,11","6","11"
2020-05-21,16:07:00,"1",3,5,14,72,"Sphaerophoria scripta","Potentilla erecta","","6,11","6","11"
2020-05-21,16:07:00,"1",3,5,14,72,"Sphaerophoria scripta","Potentilla erecta","","5,11","5","11"
2020-05-21,16:07:00,"1",3,5,14,72,"Sphaerophoria scripta","Potentilla erecta","","5,11","5","11"
2020-05-21,16:11:00,"1",3,5,15,73,"Sphaerophoria scripta","Potentilla erecta","","3,12","3","12"
2020-05-21,16:11:00,"1",3,5,15,73,"Sphaerophoria scripta","Potentilla erecta","","3,12","3","12"
2020-05-21,16:11:00,"1",3,5,15,73,"Sphaerophoria scripta","Potentilla erecta","","3,12","3","12"
2020-05-21,16:11:00,"1",3,5,15,73,"Sphaerophoria scripta","Potentilla erecta","","2,12","2","12"
2020-05-21,16:11:00,"1",3,5,15,73,"Sphaerophoria scripta","Potentilla erecta","","2,12","2","12"
2020-05-21,16:11:00,"1",3,5,15,73,"Sphaerophoria scripta","Potentilla erecta","","0,11","0","11"
2020-05-21,16:11:00,"1",3,5,15,73,"Sphaerophoria scripta","Potentilla erecta","","0,11","0","11"
2020-05-21,16:11:00,"1",3,5,15,73,"Sphaerophoria scripta","Potentilla erecta","","0,11","0","11"
2020-05-21,16:11:00,"1",3,5,15,73,"Sphaerophoria scripta","Potentilla erecta","","0,11","0","11"
2020-05-21,16:11:00,"1",3,5,15,73,"Sphaerophoria scripta","Potentilla erecta","","0,11","0","11"
2020-05-22,13:45:00,"1",2,1,32,107,"Sphaerophoria scripta","Ranunculus sp.","","16,05","16","05"
2020-05-22,13:45:00,"1",2,1,32,107,"Sphaerophoria scripta","Ranunculus sp.","","16,05","16","05"
2020-05-22,13:45:00,"1",2,1,32,107,"Sphaerophoria scripta","Ranunculus sp.","","16,05","16","05"
2020-05-22,13:45:00,"1",2,1,32,107,"Sphaerophoria scripta","Bellis perennis","","16,05","16","05"
2020-05-22,13:45:00,"1",2,1,32,107,"Sphaerophoria scripta","Bellis perennis","","16,06","16","06"
2020-05-17,12:00:00,"1",1,1,27,43,"Andrena rhyssonota","Taraxacum sp.","1S","21,15","21","15"
2020-05-17,12:00:00,"1",1,1,27,43,"Andrena rhyssonota","Taraxacum sp.","1S","22,14","22","14"
2020-05-17,12:00:00,"1",1,1,27,43,"Andrena rhyssonota","Taraxacum sp.","1S","21,13","21","13"
2020-05-17,12:00:00,"1",1,1,27,43,"Andrena rhyssonota","Taraxacum sp.","1S","22,12","22","12"
2020-05-17,12:00:00,"1",1,1,27,43,"Andrena rhyssonota","Taraxacum sp.","1S","16,11","16","11"
2020-05-17,12:00:00,"1",1,1,27,43,"Andrena rhyssonota","Taraxacum sp.","1S","16,09","16","09"
2020-05-17,12:00:00,"1",1,1,27,43,"Andrena rhyssonota","Taraxacum sp.","1S","18,13","18","13"
2020-05-17,12:00:00,"1",1,1,27,43,"Andrena rhyssonota","Taraxacum sp.","1S","17,11","17","11"
2020-06-28,13:20:00,"2",2,2,11,431,"Abeja culo rayas","Ranunculus sp.","","23,23","23","23"
2020-06-28,13:20:00,"2",2,2,11,431,"Abeja culo rayas","Ranunculus sp.","","22,24","22","24"
2020-06-28,13:59:00,"2",2,2,16,436,"Abeja culo rayas","Trifolium repens","","18,18","18","18"
2020-06-28,13:59:00,"2",2,2,16,436,"Abeja culo rayas","Trifolium repens","","17,16","17","16"
2020-06-27,13:15:00,"2",2,3,6,463,"Abeja culo rayas","Taraxacum sp.","","10,16","10","16"
2020-06-27,13:15:00,"2",2,3,6,463,"Abeja culo rayas","Plantago sp.","","11,16","11","16"
2020-06-27,13:15:00,"2",2,3,6,463,"Abeja culo rayas","Potentilla erecta","","11,16","11","16"
2020-06-27,14:51:00,"2",2,3,11,468,"Abeja culo rayas","Taraxacum sp.","","18,08","18","08"
2020-06-27,14:51:00,"2",2,3,11,468,"Abeja culo rayas","Thymus sp.","","18,08","18","08"
2020-06-27,15:02:00,"2",2,3,15,472,"Abeja culo rayas","Potentilla erecta","","15,12","15","12"
2020-06-27,15:02:00,"2",2,3,15,472,"Abeja culo rayas","Taraxacum sp.","","15,11","15","11"
2020-06-27,15:02:00,"2",2,3,15,472,"Abeja culo rayas","Teucrium pyrenaica","","15,11","15","11"
2020-06-27,16:38:00,"2",3,3,23,480,"Abeja culo rayas","Thymus sp.","","16,13","16","13"
2020-06-27,16:38:00,"2",3,3,23,480,"Abeja culo rayas","Thymus sp.","","16,13","16","13"
2020-06-27,16:38:00,"2",3,3,23,480,"Abeja culo rayas","Thymus sp.","","16,13","16","13"
2020-06-27,17:23:00,"2",3,3,28,485,"Abeja culo rayas","Potentilla erecta","","7,08","7","08"
2020-06-27,17:23:00,"2",3,3,28,485,"Abeja culo rayas","Potentilla erecta","","7,08","7","08"
2020-06-27,17:23:00,"2",3,3,28,485,"Abeja culo rayas","Potentilla erecta","","7,08","7","08"
2020-06-27,17:23:00,"2",3,3,28,485,"Abeja culo rayas","Potentilla erecta","","7,08","7","08"
2020-06-27,17:23:00,"2",3,3,28,485,"Abeja culo rayas","Potentilla erecta","","7,07","7","07"
2020-06-27,17:23:00,"2",3,3,28,485,"Abeja culo rayas","Potentilla erecta","","8,08","8","08"
2020-06-30,12:12:00,"2",1,1,11,531,"Abeja culo rayas","Trifolium pratense","","9,10","9","10"
2020-06-30,12:12:00,"2",1,1,11,531,"Abeja culo rayas","Trifolium pratense","","9,10","9","10"
2020-06-30,14:10:00,"2",2,1,28,548,"Abeja foto","Lotus corniculatus","","4,01","4","01"
2020-06-30,14:10:00,"2",2,1,28,548,"Abeja foto","Lotus corniculatus","","4,01","4","01"
2020-06-30,14:10:00,"2",2,1,28,548,"Abeja foto","Lotus corniculatus","","4,01","4","01"
2020-05-19,16:52:00,"1",3,3,7,57,"Seladonia confusa","Potentilla erecta","","18,17","18","17"
2020-05-19,16:52:00,"1",3,3,7,57,"Seladonia confusa","Ranunculus sp.","","18,17","18","17"
2020-05-19,16:52:00,"1",3,3,7,57,"Seladonia confusa","Potentilla erecta","","18,17","18","17"
2020-05-20,16:20:00,"1",3,4,1,58,"Seladonia confusa","Daboecia cantabrica","","5,17","5","17"
2020-05-20,16:20:00,"1",3,4,1,58,"Seladonia confusa","Daboecia cantabrica","","5,17","5","17"
2020-05-21,12:45:00,"1",2,5,3,61,"Seladonia confusa","Potentilla erecta","","22,02","22","02"
2020-05-21,12:45:00,"1",2,5,3,61,"Seladonia confusa","Potentilla erecta","","22,02","22","02"
2020-05-21,12:45:00,"1",2,5,3,61,"Seladonia confusa","Potentilla erecta","","22,02","22","02"
2020-05-21,12:45:00,"1",2,5,3,61,"Seladonia confusa","Potentilla erecta","","22,02","22","02"
2020-05-21,12:45:00,"1",2,5,3,61,"Seladonia confusa","Scorzonera humilis","","22,04","22","04"
